"p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
0.181575204200671,-0.010743064673053,0.005,0.018,1
0.181575204200671,-0.0164060596271714,0.005,0.018,1
0.181575204200671,-0.0123263085301133,0.005,0.018,1
0.181575204200671,-0.0131266924321843,0.005,0.018,1
0.181575204200671,-0.0581534957096166,0.005,0.018,1
0.181575204200671,-0.0107914848094708,0.005,0.018,1
0.181575204200671,-0.0176841384456165,0.005,0.018,1
0.181575204200671,0.0402167663171587,0.005,0.018,1
0.181575204200671,-0.0199688645144855,0.005,0.018,1
0.181575204200671,-0.0294853140836171,0.005,0.018,1
0.181575204200671,-0.0273195756653529,0.005,0.018,1
0.181575204200671,0.0201992321116532,0.005,0.018,1
0.181575204200671,-0.0109769014398842,0.005,0.018,1
0.182050370763371,0.461728351464515,0.155,0.255,1
0.182106448002904,-0.0424131006900895,0.036,0.073,1
0.182168731249536,0.0135619137141209,0.025,0.055,1
0.182352376188171,0.306340641520691,0.047,0.091,1
0.184047834120217,0.262877075236824,0.084,0.145,1
0.184049708594147,0.0202528224610532,0.025,0.055,1
0.184327384288627,-0.0475419415678245,0.049,0.091,1
0.184806112877094,0.0620037989765201,0.025,0.055,1
0.1855648150294,-0.0113931969749771,0.025,0.055,1
0.185666423088663,0.294289959226493,0.778,1,1
0.18594502874435,0.105550396389044,0.025,0.055,1
0.186325818050111,0.0960350020804075,0.025,0.055,1
0.186325818050111,0.0492313076969079,0.025,0.055,1
0.186893778707063,0.492119459460588,0.119,0.2,1
0.186942011217883,0.347094950130757,0.031,0,1
0.187089124923258,-0.0240563954670309,0.025,0.055,1
0.187089124923258,0.0505982181252415,0.025,0.055,1
0.187315051273856,0.0795101399514941,0.061,0.109,1
0.187372089454954,0.176921931661716,0.048,0.091,1
0.187464078235005,0.195979808896732,0.036,0.073,1
0.187471643232876,0.0774860325529001,0.025,0.055,1
0.187471643232876,0.012116110246212,0.025,0.055,1
0.188101959654113,0.0989659419176592,0.036,0.073,1
0.188885157394713,0.328972482777278,0.132,0.218,1
0.189007490906635,0.0603328714530442,0.025,0.055,1
0.189120691170451,0.140093356772295,0.086,0.145,1
0.189382524463326,0.0822690070866723,0.036,0.073,1
0.189616118411818,0.0847285303823145,0.048,0.091,1
0.189871582555469,0.071179444600616,0.049,0.091,1
0.190025211228246,-0.0127441313881971,0.036,0.073,1
0.190385868835416,0.252086307004619,0.174,0.273,1
0.190745531521065,0.212548171604027,0.048,0.091,1
0.191597322902116,0.340420744240084,0.084,0.145,1
0.19160108150666,0.431150451295114,0.146,0.236,1
0.191638954295855,0.161169986046033,0.036,0.073,1
0.192067281699588,0.370957782494463,0.03,0,1
0.192067281699588,0.299849805306223,0.03,0,1
0.192933101442791,-0.0496930805578013,0.037,0.073,1
0.19293718935849,0.0690320903187005,0.036,0.073,1
0.193124683781918,0.183633397298276,0.061,0.109,1
0.193262755482993,0.301749870241091,0.036,0.073,1
0.193352083792773,0.229081775032635,0.06,0.109,1
0.193824981297405,0.0238045550264684,0.049,0.091,1
0.194095355448648,-0.081218601122178,0.025,0.055,1
0.19496554693174,0.0872770534861473,0.049,0.091,1
0.195139115952694,0.228034056593006,0.099,0.164,1
0.195261637192747,-0.0641425833050858,0.025,0.055,1
0.195924357483359,-0.0517756194515693,0.014,0.036,1
0.195959853585057,0.2201925488548,0.073,0.127,1
0.196042008056336,0.0127529354477742,0.025,0.055,1
0.196260609344719,0.397126190777373,0.144,0.236,1
0.19645331496689,0.15244935146489,0.06,0.109,1
0.197145204690113,0.647187936186211,0.058,0.018,1
0.197261431707565,0.10145955460908,0.049,0.091,1
0.197350270181184,0.375321952151007,0.029,0,1
0.19741742757069,0.226814045366135,0.099,0.164,1
0.197453199341137,0.03375770650256,0.049,0.091,1
0.197495112665007,0.250384806744623,0.06,0.109,1
0.197980972009502,-0.0223129563794324,0.014,0.036,1
0.197980972009502,0.0299650035711514,0.014,0.036,1
0.19800292873293,-0.0262000129138906,0.025,0.055,1
0.19800292873293,0.0106960797222568,0.025,0.055,1
0.198416767809596,0.133242625699721,0.049,0.091,1
0.198497584409398,-0.0269652682043963,0.014,0.036,1
0.198497584409398,-0.0144906153957308,0.014,0.036,1
0.198497584409398,-0.0232325664240464,0.014,0.036,1
0.198497584409398,-0.0170065416390869,0.014,0.036,1
0.198497584409398,0.0149947124934856,0.014,0.036,1
0.198506047532111,0.198543169860667,0.111,0.182,1
0.199015181806819,0.0108973192007338,0.014,0.036,1
0.199015181806819,0.0335647080953269,0.014,0.036,1
0.199186347126233,0.0150130997407917,0.025,0.055,1
0.199326908408414,0.127442188478135,0.061,0.109,1
0.199533764941771,-0.019225706481734,0.014,0.036,1
0.199533764941771,0.062276208489998,0.014,0.036,1
0.199533764941771,0.0119844192539483,0.014,0.036,1
0.200053334551341,-0.0154711463187468,0.014,0.036,1
0.200053334551341,0.0180343267202802,0.014,0.036,1
0.200053334551341,0.0710780178423289,0.014,0.036,1
0.200053334551341,0.0298230260527179,0.014,0.036,1
0.200053334551341,0.0397339426691119,0.014,0.036,1
0.200053334551341,0.0624949738835209,0.014,0.036,1
0.200053334551341,-0.0327920230842975,0.014,0.036,1
0.200053334551341,-0.0163421136196446,0.014,0.036,1
0.200053334551341,0.0960240872102461,0.014,0.036,1
0.200053334551341,0.0286672560358305,0.014,0.036,1
0.200267109408854,0.412093245818117,0.206,0.327,1
0.200573891369683,0.0222002249257452,0.014,0.036,1
0.200573891369683,0.0193632191642036,0.014,0.036,1
0.20109543612801,0.0577342135713635,0.014,0.036,1
0.20109543612801,0.0222691621431859,0.014,0.036,1
0.20109543612801,0.0336356336309597,0.014,0.036,1
0.20109543612801,-0.013272459228004,0.014,0.036,1
0.201123760398325,0.039475920600329,0.037,0.073,1
0.201619440580895,0.209302037161562,0.049,0.091,1
0.201722062535626,0.296069079602233,0.085,0.145,1
0.201967739918813,0.0134441970579066,0.025,0.055,1
0.202791894698287,0.068227649458223,0.037,0.073,1
0.202954459981782,0.0862628356679631,0.049,0.091,1
0.203569764157155,0.0154545497064909,0.025,0.055,1
0.203569764157155,0.0347816510474397,0.025,0.055,1
0.203677035983275,0.192376005145648,0.049,0.091,1
0.203677964012627,0.218520069411446,0.086,0.145,1
0.204133641340612,0.103653075415999,0.037,0.073,1
0.204299536073992,0.466907124734403,0.238,0.382,1
0.204374236468579,0.0671822108413194,0.025,0.055,1
0.204374236468579,0.0973303346965201,0.025,0.055,1
0.204374236468579,0.0775860781396487,0.025,0.055,1
0.205144181947748,0.0428837547745216,0.037,0.073,1
0.205195530641048,0.501984612745019,0.332,0.545,1
0.205481835626652,0.122649876731389,0.037,0.073,1
0.205990114076832,0.106149480509423,0.025,0.055,1
0.206284803524719,0.760863997683353,0.598,0.745,1
0.206497219636868,0.124809372149704,0.037,0.073,1
0.206836489233786,0.102498505673392,0.037,0.073,1
0.207503374708016,0.327020748094187,0.073,0.127,1
0.20751624189681,0.114628166669494,0.037,0.073,1
0.207736409057408,0.538986606094784,0.057,0.018,1
0.2079596034849,0.114613164127822,0.062,0.109,1
0.208414351761666,0.32026012402039,0.028,0,1
0.208616273176915,-0.0255211276050231,0.026,0.055,1
0.209252098069265,0.02732043068806,0.075,0.127,1
0.209294038632031,0.267042337574102,0.098,0.164,1
0.209762202508873,0.168380419920054,0.049,0.091,1
0.209869904861905,0.227615305549072,0.111,0.182,1
0.211458072696286,-0.0560012444269676,0.026,0.055,1
0.212135403798914,0.317595997324084,0.136,0.218,1
0.212748755910799,0.13471588621761,0.13,0.2,1
0.213798727187011,0.456145086036558,0.17,0.273,1
0.213916088017989,0.0286591350987293,0.026,0.055,1
0.214061341066488,0.0647209269497203,0.05,0.091,1
0.214208800934567,0.342263663996974,0.027,0,1
0.214208800934567,0.257824425257676,0.027,0,1
0.214208800934567,0.322713438402606,0.027,0,1
0.214208800934567,0.304086730210029,0.027,0,1
0.214208800934567,0.322908087943635,0.027,0,1
0.214739989013314,0.0245800603339117,0.026,0.055,1
0.215077466760866,0.407519236806694,0.135,0.218,1
0.215285381278997,0.414081009377034,0.146,0.236,1
0.215562663177145,0.106320966424217,0.038,0.073,1
0.215909772076777,0.0613349554653615,0.038,0.073,1
0.21680974320224,-0.0149312382185243,0.026,0.055,1
0.21765135444301,0.162717619792714,0.038,0.073,1
0.217919355561586,0.354516823581001,0.136,0.218,1
0.218000879612684,-0.0213142357595013,0.038,0.073,1
0.218000879612684,0.093796956168441,0.038,0.073,1
0.218011618625283,0.355190186810792,0.44,0.709,1
0.218054986586875,-0.0591443083492169,0.051,0.091,1
0.218057303494683,-0.0167049192868297,0.038,0.073,1
0.218903663137846,-0.0752693843849667,0.015,0.036,1
0.219034245372788,0.266561177772161,0.086,0.145,1
0.219403014578367,0.148644491482441,0.038,0.073,1
0.219704561564368,0.831394497484418,0.659,0.873,1
0.219814648740469,1.00577506829372,0.055,0.018,1
0.219979758141865,0.419448966544559,0.112,0.182,1
0.220187738073451,0.350617196732005,0.027,0,1
0.220187738073451,0.314621921658022,0.027,0,1
0.220187738073451,0.322786509958239,0.027,0,1
0.220538842595371,-0.0609758843553289,0.015,0.036,1
0.220571398477742,0.0840090403802262,0.026,0.055,1
0.220571398477742,0.121910856579339,0.026,0.055,1
0.220965573796834,0.21689128177407,0.074,0.127,1
0.221119333229026,0.580954842229241,0.352,0.6,1
0.221413640368691,0.0511427747877847,0.026,0.055,1
0.221413640368691,0.0558597568972881,0.026,0.055,1
0.221475078265586,0.270631464353396,0.112,0.182,1
0.221518337143091,0.197042349416116,0.038,0.073,1
0.221710486112054,0.0829051966582529,0.05,0.091,1
0.222182763538431,0.0294364046742787,0.015,0.036,1
0.222258184455274,0.113824062583521,0.026,0.055,1
0.222581461546047,0.200771499414246,0.038,0.073,1
0.222641379676209,0.218507468436871,0.05,0.091,1
0.222681320470298,0.124348041148658,0.026,0.055,1
0.222732682412349,0.0512617534248954,0.015,0.036,1
0.222732682412349,-0.0392924407977033,0.015,0.036,1
0.222732682412349,-0.0262809341370557,0.015,0.036,1
0.223283574844075,0.0109944701207716,0.015,0.036,1
0.223283574844075,0.0101587470394911,0.015,0.036,1
0.223529321731073,0.111480628776845,0.026,0.055,1
0.223605318990202,0.324575604269328,0.086,0.145,1
0.223835441395779,0.0420996322656871,0.015,0.036,1
0.224388282626522,0.0183484503027838,0.015,0.036,1
0.224388282626522,0.0500989998973051,0.015,0.036,1
0.224388282626522,0.0303560557357753,0.015,0.036,1
0.224388282626522,0.0232106997357275,0.015,0.036,1
0.224942099092245,0.029433934487112,0.015,0.036,1
0.224942099092245,0.0405058007336484,0.015,0.036,1
0.224942099092245,0.0285097737118955,0.015,0.036,1
0.224942099092245,0.0292788473423345,0.015,0.036,1
0.224942099092245,0.0684700327425967,0.015,0.036,1
0.224942099092245,0.0390675380754415,0.015,0.036,1
0.224942099092245,0.0568828427358618,0.015,0.036,1
0.225496891345762,0.036007684929871,0.015,0.036,1
0.225496891345762,0.0197677456585081,0.015,0.036,1
0.225496891345762,0.0481081783684261,0.015,0.036,1
0.225496891345762,-0.0110685754036952,0.015,0.036,1
0.225496891345762,-0.029728618806742,0.015,0.036,1
0.225496891345762,0.0654800769640895,0.015,0.036,1
0.225924692422966,0.312947381374316,0.075,0.127,1
0.225924692422966,0.637104713555665,0.078,0.036,1
0.226052659936752,0.028829545595724,0.015,0.036,1
0.226052659936752,0.0189802482555182,0.015,0.036,1
0.226052659936752,0.0239940048205721,0.015,0.036,1
0.226052659936752,0.0415910047802485,0.015,0.036,1
0.226112998098367,-0.171179269353904,0.005,0.018,1
0.226358857725101,0.268554190373299,0.026,0,1
0.226358857725101,0.367047538317215,0.026,0,1
0.227725803863047,0.0829406423463784,0.064,0.109,1
0.22792623994078,-0.132330530925655,0.005,0.018,1
0.22792623994078,-0.134331812634174,0.005,0.018,1
0.228836735836288,-0.0654193804798314,0.005,0.018,1
0.229005128660034,0.105847274856818,0.038,0.073,1
0.229584566764751,0.158590963258925,0.076,0.127,1
0.229652868464573,-0.0207671112740282,0.039,0.073,1
0.22971220252793,0.540373278741832,0.355,0.564,1
0.229749818097048,-0.0405467052039897,0.005,0.018,1
0.229749818097048,-0.0600025578994276,0.005,0.018,1
0.230108510990739,0.148898477680043,0.076,0.127,1
0.230445758426119,0.166840828709589,0.038,0.073,1
0.230665488981995,-0.0435749851159551,0.005,0.018,1
0.230665488981995,-0.0892799039588951,0.005,0.018,1
0.230665488981995,-0.055595361377254,0.005,0.018,1
0.230665488981995,-0.0569869748072036,0.005,0.018,1
0.230665488981995,-0.0396592986103195,0.005,0.018,1
0.230665488981995,-0.0388212146496925,0.005,0.018,1
0.230665488981995,-0.0345480647020791,0.005,0.018,1
0.230665488981995,-0.0171874341934916,0.005,0.018,1
0.230665488981995,-0.04621480212102,0.005,0.018,1
0.230665488981995,-0.0537430526853299,0.005,0.018,1
0.231530450599155,0.0921705041362716,0.038,0.073,1
0.231583750727661,-0.0142743809850868,0.005,0.018,1
0.231583750727661,-0.041734246465697,0.005,0.018,1
0.231583750727661,-0.0487374451446619,0.005,0.018,1
0.231583750727661,-0.0126008058626395,0.005,0.018,1
0.231583750727661,-0.0167873228779973,0.005,0.018,1
0.231583750727661,-0.0432079441775826,0.005,0.018,1
0.231583750727661,-0.0197678735625615,0.005,0.018,1
0.231583750727661,-0.0238372349948493,0.005,0.018,1
0.231583750727661,-0.0487384467007972,0.005,0.018,1
0.231583750727661,0.0352960264278566,0.005,0.018,1
0.231583750727661,-0.0420484962128358,0.005,0.018,1
0.231583750727661,-0.0287535296699555,0.005,0.018,1
0.231583750727661,-0.0399043357233277,0.005,0.018,1
0.231583750727661,-0.0175325787262607,0.005,0.018,1
0.231583750727661,-0.045230769387616,0.005,0.018,1
0.231583750727661,-0.040932298393102,0.005,0.018,1
0.231583750727661,-0.0372829204172078,0.005,0.018,1
0.231583750727661,-0.0344734329852803,0.005,0.018,1
0.231583750727661,-0.015032327233149,0.005,0.018,1
0.231583750727661,-0.0346574259219754,0.005,0.018,1
0.231583750727661,-0.0423469558995623,0.005,0.018,1
0.23173159672822,0.244847404297632,0.051,0.091,1
0.232402189579545,0.0342282867692844,0.027,0.055,1
0.232504605548072,0.0556949410679558,0.005,0.018,1
0.232504605548072,-0.0279766542207852,0.005,0.018,1
0.232504605548072,-0.0436329559220409,0.005,0.018,1
0.232504605548072,-0.0205748853684807,0.005,0.018,1
0.232504605548072,0.0213391549592911,0.005,0.018,1
0.232504605548072,0.0198799039323042,0.005,0.018,1
0.232504605548072,-0.0225501713612901,0.005,0.018,1
0.232504605548072,-0.032104166435153,0.005,0.018,1
0.232504605548072,-0.0216573210394935,0.005,0.018,1
0.232504605548072,0.0198067462724752,0.005,0.018,1
0.232504605548072,0.289596665936205,0.005,0.018,1
0.232504605548072,-0.0125767954199119,0.005,0.018,1
0.232504605548072,-0.0195909819876134,0.005,0.018,1
0.232504605548072,-0.0220050113530913,0.005,0.018,1
0.232504605548072,-0.0222967786904906,0.005,0.018,1
0.232504605548072,0.0558760940452978,0.005,0.018,1
0.232504605548072,-0.0447131028215612,0.005,0.018,1
0.232504605548072,-0.0473469665501875,0.005,0.018,1
0.232504605548072,-0.0391755673900599,0.005,0.018,1
0.232504605548072,-0.0281479209368565,0.005,0.018,1
0.232504605548072,0.0111463246446151,0.005,0.018,1
0.232504605548072,-0.0370376752542148,0.005,0.018,1
0.232504605548072,-0.0422352357056008,0.005,0.018,1
0.232504605548072,-0.0266544750407349,0.005,0.018,1
0.232504605548072,-0.0362692620013268,0.005,0.018,1
0.232504605548072,-0.0291541503032603,0.005,0.018,1
0.232504605548072,-0.0285522967028391,0.005,0.018,1
0.232504605548072,0.0818166642925727,0.005,0.018,1
0.232504605548072,-0.0176402618580321,0.005,0.018,1
0.232504605548072,-0.0345994750820743,0.005,0.018,1
0.232504605548072,-0.029699405362052,0.005,0.018,1
0.232504605548072,-0.0223877654280032,0.005,0.018,1
0.232504605548072,-0.0237814134134265,0.005,0.018,1
0.232504605548072,0.0245041890515279,0.005,0.018,1
0.232504605548072,-0.0168264588648927,0.005,0.018,1
0.232504605548072,-0.0414141679706504,0.005,0.018,1
0.232504605548072,-0.0202973124062409,0.005,0.018,1
0.232504605548072,-0.0303243254867661,0.005,0.018,1
0.232504605548072,-0.0229538407306377,0.005,0.018,1
0.232504605548072,-0.0108055006173608,0.005,0.018,1
0.232504605548072,-0.0275036773534532,0.005,0.018,1
0.232504605548072,0.0236995565512471,0.005,0.018,1
0.232730325121712,0.262884351039015,0.025,0,1
0.232730325121712,0.272754524609349,0.025,0,1
0.23369904783668,0.0267664612011632,0.027,0.055,1
0.235009944533432,0.492352718326721,0.162,0.255,1
0.235028299494815,0.150900132927075,0.13,0.2,1
0.235172263667329,0.106377488252612,0.038,0.073,1
0.235215483257619,0.158728369055991,0.089,0.145,1
0.235392934106484,0.192970507654069,0.063,0.109,1
0.235419286053333,0.0241115497193708,0.039,0.073,1
0.23553866296416,0.261781377469332,0.038,0.073,1
0.235871862002099,0.0662089464681961,0.027,0.055,1
0.236431418496594,0.02553324207527,0.051,0.091,1
0.236556572281304,0.276868200410754,0.063,0.109,1
0.236752046651973,0.063864780622267,0.051,0.091,1
0.236887822508472,0.134648337643292,0.064,0.109,1
0.237179578061326,0.516176974905668,0.053,0.018,1
0.237443130514559,0.23783223006882,0.141,0.218,1
0.237620374352188,0.0314380733396625,0.027,0.055,1
0.237620374352188,0.0825038818733627,0.027,0.055,1
0.237759933075994,0.103458250800323,0.064,0.109,1
0.23828097688798,0.46423999189579,0.184,0.291,1
0.239310818361938,0.275084040010128,0.025,0,1
0.239310818361938,0.315203993248488,0.025,0,1
0.239378022374943,0.116421351588438,0.027,0.055,1
0.240260276440006,0.0111495889621172,0.027,0.055,1
0.240260276440006,0.0985654659101171,0.027,0.055,1
0.240260276440006,0.0506948705286138,0.027,0.055,1
0.240702261706042,0.0539388946519913,0.027,0.055,1
0.240702261706042,0.238796828241095,0.027,0.055,1
0.241037210208361,0.278861237806915,0.076,0.127,1
0.241144819399061,0.156817958143363,0.027,0.055,1
0.241587949721135,0.066200237660353,0.027,0.055,1
0.24185975939685,0.241474073876497,0.064,0.109,1
0.242744727446099,0.130532203972096,0.064,0.109,1
0.242985959363279,0.369685838672563,0.101,0.164,1
0.243088450372784,0.309548510579375,0.088,0.145,1
0.243229241035501,0.138351593906306,0.051,0.091,1
0.243651899400826,-0.0434584901619543,0.016,0.036,1
0.244317782029853,0.529130719512419,0.249,0.4,1
0.244803661756368,-0.0814965150367428,0.016,0.036,1
0.245489101038961,0.356712436561825,0.101,0.164,1
0.245854675663919,0.202200344586265,0.051,0.091,1
0.245959239727909,-0.0605196422579877,0.016,0.036,1
0.246109575737128,0.259242881510406,0.024,0,1
0.246505906604341,0.036598003183987,0.039,0.073,1
0.24653528574514,-0.0844833866601678,0.027,0.055,1
0.246657216228595,0.105130563110666,0.052,0.091,1
0.247118636580524,-0.0327698926159442,0.016,0.036,1
0.247699768093611,-0.054126388397361,0.016,0.036,1
0.248113316489085,0.0672194994998758,0.078,0.127,1
0.248281855528213,0.0317800597304632,0.016,0.036,1
0.248864899278058,0.0193436491791207,0.016,0.036,1
0.248864899278058,0.017269035946178,0.016,0.036,1
0.248878583559059,0.0440699845372772,0.04,0.073,1
0.249448899733654,0.0223960111377797,0.016,0.036,1
0.250033857282275,0.0436454819195532,0.016,0.036,1
0.250033857282275,0.0337374351197358,0.016,0.036,1
0.250033857282275,0.0116439756187545,0.016,0.036,1
0.250033857282275,0.031312914272503,0.016,0.036,1
0.250033857282275,0.0304243371084067,0.016,0.036,1
0.250155433689185,0.27680962749766,0.09,0.145,1
0.250619772307959,0.0799919237056773,0.016,0.036,1
0.250619772307959,0.0291750864642412,0.016,0.036,1
0.250619772307959,0.0434473497646023,0.016,0.036,1
0.250619772307959,0.0443656854821082,0.016,0.036,1
